ID,Filename,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended,Glottocode
resi1247_T005,doreco_resi1247_cuentores_9,RA,50,approximate,f,2005-07-19,certain,traditional narrative,na,none,Spanish,good,constant,114,no,resi1247
resi1247_T006,doreco_resi1247_cuentores_11,PA,50,approximate,m,2005-07-22,certain,traditional narrative,na,none,Spanish,good,constant,98,no,resi1247
resi1247_T007,doreco_resi1247_cuentoresbruj,PA,50,approximate,m,2006-09-05,certain,traditional narrative,na,none,Spanish,medium,constant,587,no,resi1247
resi1247_T008,doreco_resi1247_dyushi,RA,50,approximate,f,2005-01-13,certain,traditional narrative,na,none,Spanish,medium,constant,1586,no,resi1247
resi1247_T009,doreco_resi1247_experabuPA,PA,50,approximate,m,2006-09-05,certain,personal narrative,na,none,Spanish,good,constant,269,no,resi1247
resi1247_T010,doreco_resi1247_experi_res_1,PA,50,approximate,m,2005-07-21,certain,personal narrative,na,none,Spanish,good,constant,451,no,resi1247
resi1247_T011,doreco_resi1247_experi_res_2,PA,50,approximate,m,2005-07-21,certain,personal narrative,na,none,Spanish,good,constant,392,no,resi1247
resi1247_T012,doreco_resi1247_experi_res_RA,RA,50,approximate,f,2006-08-08,certain,personal narrative,na,none,Spanish,good,constant,223,no,resi1247
resi1247_T013,doreco_resi1247_fiesta_rec_RA,RA,50,approximate,f,2006-08-08,certain,personal narrative,na,none,Spanish,good,constant,155,no,resi1247
resi1247_T014,doreco_resi1247_hechohoyRA,RA,50,approximate,f,2006-09-05,certain,personal narrative,na,none,Spanish,good,constant,293,no,resi1247
resi1247_T015,doreco_resi1247_lifestoryres_1,OG/RA,75/50,approximate,f/f,2004-12-09,certain,personal narrative,na,none,Spanish,medium,constant,307,no,resi1247
resi1247_T016,doreco_resi1247_res_tramp_1,OG/RA,75/50,approximate,f/f,2005-07-15,certain,procedural/conversation,na,none,Spanish,medium,constant,86,no,resi1247
resi1247_T017,doreco_resi1247_res_tramp_7,RA,50,approximate,f,2005-07-15,certain,procedural/conversation,na,none,Spanish,medium,constant,32,no,resi1247
resi1247_T018,doreco_resi1247_sacha_res,PA,50,approximate,m,2009-08-09,certain,traditional narrative,na,none,Spanish,medium,constant,701,no,resi1247
resi1247_T019,doreco_resi1247_storyalicia,OG,75,approximate,f,2009-09-01,certain,traditional narrative,na,none,Spanish,medium,constant,121,no,resi1247
resi1247_T020,doreco_resi1247_vida_PA,PA,50,approximate,m,2006-08-01,certain,personal narrative,na,none,Spanish,good,constant,410,no,resi1247
ruul1235_T001,doreco_ruul1235_ll-N-GWEERO-120421-NA-01,GW106,60,approximate,f,2012-04-21,certain,traditional narrative,na,all,English,medium,punctual,398,no,ruul1235
ruul1235_T002,doreco_ruul1235_ll-N-SOKOSO-120421-NA-01,SO107,60,approximate,f,2012-04-21,certain,traditional narrative,na,all,English,medium,punctual,277,no,ruul1235
ruul1235_T003,doreco_ruul1235_ll-R-NAKASONGOLA-170224-NA-1,SK095,35,certain,m,2017-02-24,certain,personal narrative,na,all,English,medium,constant,1540,no,ruul1235
ruul1235_T004,doreco_ruul1235_ll-R-NAKASONGOLA-170225-FS-1b,KA096/BC097,37/49,certain,f/m,2017-02-25,certain,conversation,na,all,English,medium,constant,1328,no,ruul1235
ruul1235_T005,doreco_ruul1235_ll-R-NAKASONGOLA-190801-FS-2,ND001/NH001,40/35,certain,f/f,2019-08-01,certain,conversation,na,all,English,medium,none,5175,no,ruul1235
sadu1234_T001,doreco_sadu1234__2_,Lidexiang,47,certain,m,2011-01-10,certain,personal narrative,na,break/gloss,Chinese/English,medium,none,1009,no,sadu1234
sadu1234_T002,doreco_sadu1234__3_,Lidexiang,47,certain,m,2011-01-10,certain,personal narrative,na,break/gloss,Chinese/English,medium,none,1691,no,sadu1234
sadu1234_T003,doreco_sadu1234__lirong24_,Lirong,60,certain,m,2011-02-07,certain,personal narrative,na,break/gloss,English/Chinese,medium,none,185,no,sadu1234
sadu1234_T004,doreco_sadu1234__lirong25_,Lirong,60,certain,m,2011-02-08,certain,traditional narrative,na,break/gloss,English/Chinese,medium,none,234,no,sadu1234
sadu1234_T005,doreco_sadu1234_lifenqin1_my_day,Lifenqin,38,certain,f,2010-12-06,certain,personal narrative,na,break/gloss,English/Chinese,good,none,455,no,sadu1234
sadu1234_T006,doreco_sadu1234_lihou4_two_tombs,Lihou,81,certain,m,2011-08-02,certain,traditional narrative,na,break/gloss,Chinese/English,medium,constant,808,no,sadu1234
sadu1234_T007,doreco_sadu1234_lihou10_three_siblings,Lihou,81,certain,m,2011-05-08,certain,personal narrative,na,break/gloss,Chinese/English,medium,none,2235,no,sadu1234
sadu1234_T008,doreco_sadu1234_lilanzhen2_the_seniors_use_mobile_phones,Lilanzhen,35,approximate,f,2012-12-05,certain,personal narrative,na,break/gloss,Chinese/English,good,none,395,no,sadu1234
sadu1234_T009,doreco_sadu1234_lilanzhen3_a_person_who_takes_advantages,Lilanzhen,35,approximate,f,2012-12-05,certain,traditional narrative,na,break/gloss,English/Chinese,good,none,139,no,sadu1234
sadu1234_T010,doreco_sadu1234_lilanzhen11_chinese_pepper,Lilanzhen,35,approximate,f,2012-12-28,certain,traditional narrative,na,break/gloss,English/Chinese,good,none,978,no,sadu1234
sadu1234_T011,doreco_sadu1234_lizhongfu3_two_sons,Lizhongfu,38,approximate,m,2010-12-06,certain,personal narrative,na,break/gloss,Chinese/English,good,none,725,no,sadu1234
sadu1234_T012,doreco_sadu1234_lizhongfu6_joke_1,Lizhongfu,38,approximate,m,2010-12-06,certain,traditional narrative,na,break/gloss,English/Chinese,good,none,311,no,sadu1234
sadu1234_T013,doreco_sadu1234_sadum,Lilanzhen,35,approximate,f,2013-01-30,certain,procedural,commenting a marriage ceremony,break/gloss,Chinese/English,medium,constant,2854,no,sadu1234
sanz1248_T001,doreco_sanz1248_mc_sanzhi_asabali,SD01,60,approximate,m,2012,certain,personal narrative,na,all,English,medium,constant,413,no,sanz1248
sanz1248_T002,doreco_sanz1248_mc_sanzhi_bazhuk,SD02,60,approximate,m,2013,certain,traditional narrative,na,all,English,good,constant,317,no,sanz1248
sanz1248_T003,doreco_sanz1248_mc_sanzhi_dragon,SD02,60,approximate,m,2013,certain,personal narrative,na,all,English,medium,constant,415,no,sanz1248
sanz1248_T004,doreco_sanz1248_mc_sanzhi_kurban,SD03,60,approximate,m,2011,certain,personal narrative,na,all,English,medium,constant,495,no,sanz1248
sanz1248_T005,doreco_sanz1248_mc_sanzhi_mill,SD01,60,approximate,m,2013,certain,traditional narrative,na,all,English,medium,constant,409,no,sanz1248
sanz1248_T006,doreco_sanz1248_mc_sanzhi_patima,SD02,60,approximate,m,2013,certain,traditional narrative,na,all,English,medium,punctual,445,no,sanz1248
sanz1248_T007,doreco_sanz1248_mc_sanzhi_ramazan,SD04,60,approximate,m,2012,certain,personal narrative,na,all,English,bad,punctual,669,no,sanz1248
sanz1248_T008,doreco_sanz1248_mc_sanzhi_tape,SD03,60,approximate,m,2011,certain,personal narrative,na,all,English,good,constant,184,no,sanz1248
sanz1248_T009,doreco_sanz1248_Sanzhi_09_08_2012_RMDF_001,KZ,80,approximate,f,2012-08-09,certain,personal narrative,na,none,Russian,good,punctual,1799,no,sanz1248
savo1255_T001,doreco_savo1255_ap_cs_saraputu,AP,56,certain,m,2003-07-09,certain,traditional narrative,na,all,English,good,punctual,2640,no,savo1255
savo1255_T002,doreco_savo1255_es_cs_kakamora,ES,40,approximate,m,2004-08-21,certain,traditional narrative,na,all,na,medium,constant,1690,no,savo1255
savo1255_T003,doreco_savo1255_ik_cs_kulagha,IK,25,certain,f,2008-07-16,certain,traditional narrative,na,all,English,medium,constant,964,no,savo1255
savo1255_T004,doreco_savo1255_jn_lotu,JN,54,certain,m,2005-06-19,certain,traditional narrative,na,all,English,medium,punctual,1855,no,savo1255
savo1255_T005,doreco_savo1255_pb_cs_batugha,PB,63,certain,f,2008-07-16,certain,traditional narrative,na,all,English,good,punctual,3351,no,savo1255
savo1255_T006,doreco_savo1255_se_kite,SE,70,approximate,m,2003-02-03,certain,procedural,na,all,English,good,constant,392,no,savo1255
savo1255_T007,doreco_savo1255_ss_cs_polo,SS,69,certain,f,2005-06-24,certain,traditional narrative,na,all,na,medium,punctual,1183,no,savo1255
sout2856_T011,doreco_sout2856_035_cut,HT,50,approximate,m,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,364,no,sout2856
sout2856_T016,doreco_sout2856_041_cut,K,70,approximate,m,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,149,no,sout2856
sout2856_T017,doreco_sout2856_043_cut,KN,80,approximate,m,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,244,no,sout2856
sout2856_T018,doreco_sout2856_044_cut,KK,70,approximate,m,1998-09-27,certain,traditional narrative,na,all,English,medium,punctual,168,no,sout2856
sout2856_T020,doreco_sout2856_046_cut,KN,80,approximate,m,1998-09-30,certain,traditional narrative,na,all,English,medium,punctual,149,no,sout2856
sout2856_T026,doreco_sout2856_052_cut,KN,80,approximate,m,1998-09-20,certain,traditional narrative,na,all,English,medium,punctual,500,no,sout2856
sout2856_T029,doreco_sout2856_061_cut,WT,80,approximate,m,1998-09-27,certain,traditional narrative,na,all,English,medium,punctual,184,no,sout2856
sout2856_T032,doreco_sout2856_065_cut,TT,80,approximate,f,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,666,no,sout2856
sout2856_T033,doreco_sout2856_066_cut,TT,80,approximate,f,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,244,no,sout2856
sout2856_T037,doreco_sout2856_071_cut,KN,80,approximate,m,1998-10-23,certain,traditional narrative,na,all,English,medium,punctual,314,no,sout2856
sout2856_T038,doreco_sout2856_072_cut,KM,70,approximate,m,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,272,no,sout2856
sout2856_T046,doreco_sout2856_085_cut,AK,30,approximate,m,1998-10-20,certain,personal narrative,na,all,English,medium,punctual,323,no,sout2856
sout2856_T047,doreco_sout2856_086_cut,HL,20,approximate,m,1998-10-21,certain,personal narrative,na,all,English,medium,punctual,249,no,sout2856
sout2856_T049,doreco_sout2856_090_cut,JK,70,approximate,m,1998-10-30,certain,traditional narrative,na,all,English,medium,punctual,914,no,sout2856
sout2856_T054,doreco_sout2856_096_cut,TT,80,approximate,f,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,229,no,sout2856
sout2856_T056,doreco_sout2856_107_cut,KN,80,approximate,m,2000-03-28,certain,traditional narrative,na,all,English,good,punctual,236,no,sout2856
sout2856_T057,doreco_sout2856_108_cut,KN,80,approximate,m,2000-03-28,certain,traditional narrative,na,all,English,medium,punctual,204,no,sout2856
sout2856_T063,doreco_sout2856_120_cut,JK,70,approximate,m,1998-09-29,certain,personal narrative,na,all,English,medium,punctual,110,no,sout2856
sout2856_T065,doreco_sout2856_124_cut,KN,80,approximate,m,1998-09-21,certain,traditional narrative,na,all,English,medium,punctual,340,no,sout2856
sout2856_T066,doreco_sout2856_125_cut,HT,50,approximate,m,1998-09-28,certain,personal narrative,na,all,English,medium,punctual,194,no,sout2856
sout2856_T069,doreco_sout2856_129_cut,GC,20,approximate,m,1998-10-20,certain,personal narrative,na,all,English,medium,punctual,780,no,sout2856
sout2856_T072,doreco_sout2856_mc_nafsan_kori,JK,70,approximate,m,1998-10-31,certain,traditional narrative,na,all,English,medium,punctual,895,no,sout2856
sout2856_T051,doreco_sout2856_mc_nafsan_lelep,JK,70,approximate,m,1998-10-30,certain,traditional narrative,na,all,English,medium,punctual,424,no,sout2856
sout2856_T073,doreco_sout2856_mc_nafsan_lisau,TT,80,approximate,f,1998-10-24,certain,traditional narrative,na,all,English,medium,punctual,210,no,sout2856
sout2856_T041,doreco_sout2856_mc_nafsan_litog,TT,80,approximate,f,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,282,no,sout2856
sout2856_T009,doreco_sout2856_mc_nafsan_maal,KN,80,approximate,m,1997-09-09,certain,traditional narrative,na,all,English,medium,punctual,197,no,sout2856
sout2856_T001,doreco_sout2856_mc_nafsan_nmatu,KN,80,approximate,m,1996-03-07,certain,traditional narrative,na,all,English,medium,punctual,306,no,sout2856
sout2856_T074,doreco_sout2856_mc_nafsan_ntwam,SA,40,approximate,m,1997-03-02,certain,traditional narrative,na,all,English,medium,punctual,637,no,sout2856
sout2856_T043,doreco_sout2856_mc_nafsan_taapes,TT,80,approximate,f,1998-10-24,certain,traditional narrative,na,all,English,medium,punctual,219,no,sout2856
sout2856_T075,doreco_sout2856_mc_nafsan_tafra,KN,80,approximate,m,1997-07-09,certain,traditional narrative,na,all,English,medium,punctual,240,no,sout2856
sout2856_T002,doreco_sout2856_014,KN,80,approximate,m,1997-04-02,certain,traditional narrative,na,all,English,medium,punctual,208,yes,sout2856
sout2856_T003,doreco_sout2856_015,KN,80,approximate,m,1996-03-07,certain,personal narrative,na,all,English,medium,punctual,729,yes,sout2856
sout2856_T006,doreco_sout2856_021,KN,80,approximate,m,1996-03-07,certain,personal narrative,na,all,English,medium,punctual,471,yes,sout2856
sout2856_T010,doreco_sout2856_027,KN,80,approximate,m,1996-03-07,certain,traditional narrative,na,all,English,medium,punctual,112,yes,sout2856
sout2856_T012,doreco_sout2856_036,HT,50,approximate,m,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,600,yes,sout2856
sout2856_T015,doreco_sout2856_040,K,70,approximate,m,1998-09-29,certain,personal narrative,na,all,English,medium,punctual,1025,yes,sout2856
sout2856_T019,doreco_sout2856_045,K,70,approximate,m,1998-09-29,certain,personal narrative,na,all,English,medium,punctual,535,yes,sout2856
sout2856_T021,doreco_sout2856_047,JM,70,approximate,m,1998-10-03,certain,traditional narrative,na,all,English,medium,punctual,314,yes,sout2856
sout2856_T022,doreco_sout2856_048,JM,70,approximate,m,1998-10-03,certain,traditional narrative,na,all,English,medium,punctual,158,yes,sout2856
sout2856_T023,doreco_sout2856_049,JM,70,approximate,m,1998-10-03,certain,traditional narrative,na,all,English,medium,punctual,206,yes,sout2856
sout2856_T024,doreco_sout2856_050,JM,70,approximate,m,1998-10-03,certain,traditional narrative,na,all,English,medium,punctual,180,yes,sout2856
sout2856_T025,doreco_sout2856_051,JM,70,approximate,m,1998-10-03,certain,traditional narrative,na,all,English,medium,punctual,261,yes,sout2856
sout2856_T027,doreco_sout2856_056,KN,80,approximate,m,1998-09-28,certain,traditional narrative,na,all,English,medium,punctual,372,yes,sout2856
sout2856_T028,doreco_sout2856_058,KN,80,approximate,m,1998-09-28,certain,traditional narrative,na,all,English,medium,punctual,780,yes,sout2856
sout2856_T031,doreco_sout2856_064,TT,80,approximate,f,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,840,yes,sout2856
sout2856_T034,doreco_sout2856_067,WW,40,approximate,m,1998-09-30,certain,personal narrative,na,all,English,medium,punctual,427,yes,sout2856
sout2856_T035,doreco_sout2856_068,WW,40,approximate,m,1998-09-30,certain,traditional narrative,na,all,English,medium,punctual,304,yes,sout2856
sout2856_T036,doreco_sout2856_069,WW,40,approximate,m,1998-10-17,certain,traditional narrative,na,all,English,medium,punctual,245,yes,sout2856
sout2856_T040,doreco_sout2856_074,TT,80,approximate,f,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,452,yes,sout2856
sout2856_T044,doreco_sout2856_081,JK,70,approximate,f,1998-10-20,certain,personal narrative,na,all,English,medium,constant,459,yes,sout2856
sout2856_T045,doreco_sout2856_084,DW,70,approximate,f,1998-10-20,certain,personal narrative,na,all,English,medium,constant,894,yes,sout2856
sout2856_T048,doreco_sout2856_087,K,70,approximate,m,1998-10-30,certain,personal narrative,na,all,English,medium,punctual,1095,yes,sout2856
sout2856_T052,doreco_sout2856_093,JK,70,approximate,m,1998-10-30,certain,traditional narrative,na,all,English,medium,punctual,640,yes,sout2856
sout2856_T055,doreco_sout2856_105,TT,80,approximate,f,2005-11-07,certain,traditional narrative,na,all,English,bad,punctual,886,yes,sout2856
sout2856_T058,doreco_sout2856_110,PK,70,approximate,m,1998-09-28,certain,traditional narrative,na,all,English,medium,punctual,492,yes,sout2856
sout2856_T059,doreco_sout2856_111,JK,70,approximate,f,1998-10-20,certain,personal narrative,na,all,English,medium,punctual,379,yes,sout2856
sout2856_T060,doreco_sout2856_112,JK,70,approximate,f,1998-10-20,certain,procedural,na,all,English,medium,punctual,305,yes,sout2856
sout2856_T061,doreco_sout2856_117,KN,80,approximate,m,2000-03-28,certain,traditional narrative,na,all,na,medium,punctual,165,yes,sout2856
sout2856_T062,doreco_sout2856_119,JK,70,approximate,m,1998-09-29,certain,personal narrative,na,all,English,medium,punctual,480,yes,sout2856
sout2856_T064,doreco_sout2856_123,HL,20,approximate,m,1998-10-20,certain,personal narrative,na,all,English,medium,punctual,575,yes,sout2856
sout2856_T067,doreco_sout2856_127,EK,20,approximate,m,1998-10-12,certain,personal narrative,na,all,English,medium,punctual,2888,yes,sout2856
sout2856_T068,doreco_sout2856_128,NK,70,approximate,m,1998-10-13,certain,traditional narrative,na,all,English,medium,punctual,795,yes,sout2856
sout2856_T070,doreco_sout2856_131,P,60,approximate,f,1998-10-29,certain,personal narrative,na,all,na,medium,punctual,899,yes,sout2856
sout3282_T001,doreco_sout3282_mc_english_kent02_b,EN01,85,approximate,m,1975,certain,personal narrative,na,all,English,medium,punctual,4782,no,sout3282
sout3282_T002,doreco_sout3282_mc_english_kent03_b,EN03,87,approximate,m,1976,certain,personal narrative,na,all,English,medium,punctual,4216,no,sout3282
sout3282_T003,doreco_sout3282_mc_english_devon01,EN02,80,certain,m,1980,certain,personal narrative,na,all,english,medium,none,3868,yes,sout3282
sout3282_T004,doreco_sout3282_mc_english_kent01,EN01,85,approximate,m,1975,certain,personal narrative,na,all,english,medium,none,4139,yes,sout3282
sout3282_T005,doreco_sout3282_mc_english_kent02_a,EN01,85,approximate,m,1975,certain,personal narrative,na,all,english,medium,punctual,4958,yes,sout3282
sout3282_T006,doreco_sout3282_mc_english_kent03_a,EN03,87,approximate,m,1976,certain,personal narrative,na,all,english,medium,none,4250,yes,sout3282
sout3282_T007,doreco_sout3282_mc_english_london01_a,EN04,61,approximate,m,1985,certain,personal narrative,na,all,english,bad,none,4935,yes,sout3282
sout3282_T008,doreco_sout3282_mc_english_london01_b,EN04,61,approximate,m,1985,certain,personal narrative,na,all,english,bad,none,5097,yes,sout3282
stan1290_T001,doreco_stan1290_unine15a01m,unine15-001,21,certain,m,2014-12-21,certain,personal narrative,na,pos,French,good,none,1517,no,stan1290
stan1290_T002,doreco_stan1290_unine15a09m,unine15-007,69,certain,f,2015-01-22,certain,personal narrative,na,pos,French,good,constant,1466,no,stan1290
stan1290_T003,doreco_stan1290_unine15a23m,unine15-017,74,certain,m,2015-02-04,certain,personal narrative,na,pos,French,bad,punctual,1232,no,stan1290
stan1290_T004,doreco_stan1290_unine15a29m,unine15-021,79,certain,m,2015-02-14,certain,personal narrative,na,pos,French,bad,punctual,1566,no,stan1290
stan1290_T005,doreco_stan1290_unine15a55m,unine15-039,38,certain,m,2015-03-30,certain,personal narrative,na,pos,French,good,punctual,1814,no,stan1290
stan1290_T006,doreco_stan1290_unine15a61m,unine15-043,20,certain,f,2015-03-26,certain,personal narrative,na,pos,French,medium,punctual,2326,no,stan1290
stan1290_T007,doreco_stan1290_unine15a78m,unine15-054,49,certain,f,2015-05-08,certain,personal narrative,na,pos,French,medium,medium,1814,no,stan1290
stan1290_T008,doreco_stan1290_unine15a90m,unine15-062,22,certain,f,2015-06-10,certain,personal narrative,na,pos,French,good,none,1604,no,stan1290
sumi1235_T001,doreco_sumi1235_ABT3-AA1_RZ1_interview01-A,AA1/RZ1,22/20,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,punctual,548,no,sumi1235
sumi1235_T002,doreco_sumi1235_ABT3-AA1_RZ1_interview02-A,AA1/RZ1,22/20,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,punctual,193,no,sumi1235
sumi1235_T003,doreco_sumi1235_ABT3-AA1_RZ1_interview03-A,AA1/RZ1,22/20,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,punctual,835,no,sumi1235
sumi1235_T004,doreco_sumi1235_ABT3-AA1_RZ1_pearstory01-A,AA1,22,certain,f,2010,approximate,stimulus retelling,pear story,all,English,medium,punctual,395,no,sumi1235
sumi1235_T005,doreco_sumi1235_ABT3-AC1_IC1_interview01-A,AC1/IC1,22/25,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,constant,189,no,sumi1235
sumi1235_T006,doreco_sumi1235_ABT3-AC1_IC1_interview02-A,AC1/IC1,22/25,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,punctual,912,no,sumi1235
sumi1235_T007,doreco_sumi1235_ABT3-AC1_IC1_pearstory01-A,AC1,22,certain,f,2010,approximate,stimulus retelling,pear story,all,English,bad,constant,332,no,sumi1235
sumi1235_T008,doreco_sumi1235_ABT3-AJ1_IA2_interview01-A,AJ1/IA2,23/24,certain/certain,m/f,2010,approximate,conversation,na,all,English,bad,punctual,507,no,sumi1235
sumi1235_T009,doreco_sumi1235_ABT3-AJ1_IA2_interview02-A,IA2,24,certain,f,2010,approximate,traditional narrative,na,all,English,bad,punctual,315,no,sumi1235
sumi1235_T010,doreco_sumi1235_ABT3-KA1_pearstory01-A,KA1,19,certain,f,2010,approximate,stimulus retelling,pear story,all,English,good,none,293,no,sumi1235
sumi1235_T011,doreco_sumi1235_ABT3-HC1_AZ2_pearstory01-A,AZ2,21,certain,f,2010,approximate,stimulus retelling,pear story,all,English,medium,punctual,233,no,sumi1235
sumi1235_T012,doreco_sumi1235_ABT3-IA1_pearstory01-A,IA1,32,certain,f,2010,approximate,stimulus retelling,pear story,all,English,good,none,149,no,sumi1235
sumi1235_T013,doreco_sumi1235_ABT3-KA2_LJ1_interview01-A,KA2/LJ1,22/22,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,constant,560,no,sumi1235
sumi1235_T014,doreco_sumi1235_ABT3-KA2_LJ1_interview02-A,KA2/LJ1,22/22,certain/certain,f/f,2010,approximate,conversation,na,all,English,bad,constant,512,no,sumi1235
sumi1235_T015,doreco_sumi1235_ABT3-KA2_LJ1_pearstory01-A,LJ1,22,certain,f,2010,approximate,stimulus retelling,pear story,all,English,bad,constant,277,no,sumi1235
sumi1235_T016,doreco_sumi1235_ABT3-KA2_LJ1_pearstory02-A,KA2,22,certain,f,2010,approximate,stimulus retelling,pear story,all,English,bad,constant,66,no,sumi1235
sumi1235_T017,doreco_sumi1235_ABT3-KH1_KH2_interview01-A,KH2/KH1,34/38,certain/certain,f/m,2010,approximate,conversation,na,all,English,medium,punctual,328,no,sumi1235
sumi1235_T018,doreco_sumi1235_ABT3-KZ1_TZ1_interview03-A,KZ1/TZ1,20/21,certain/certain,f/m,2010,approximate,conversation,na,all,English,bad,constant,529,no,sumi1235
sumi1235_T019,doreco_sumi1235_ABT3-KZ1_TZ1_interview04-A,KZ1/TZ1,20/21,certain/certain,f/m,2010,approximate,conversation,na,all,English,bad,constant,310,no,sumi1235
sumi1235_T020,doreco_sumi1235_ABT3-KZ1_TZ1_pearstory01-A,KZ1,20,certain,f,2010,approximate,stimulus retelling,pear story,all,English,bad,constant,292,no,sumi1235
sumi1235_T021,doreco_sumi1235_ABT3-MA1_pearstory01-A,MA1,18,certain,f,2010,approximate,stimulus retelling,pear story,all,English,bad,punctual,332,no,sumi1235
sumi1235_T022,doreco_sumi1235_ABT3-TA1_pearstory01-A,TA1,56,certain,f,2010,approximate,stimulus retelling,pear story,all,English,good,none,185,no,sumi1235
sumi1235_T023,doreco_sumi1235_ABT3-TA2_pearstory01-A,TA2,61,certain,m,2010,approximate,stimulus retelling,pear story,all,English,good,none,133,no,sumi1235
sumi1235_T024,doreco_sumi1235_ABT3-TA3_pearstory01-A,TA3,19,certain,f,2010,approximate,stimulus retelling,pear story,all,English,good,none,420,no,sumi1235
sumi1235_T025,doreco_sumi1235_ABT3-TA4_pearstory01-A,TA4,35,certain,m,2010,approximate,stimulus retelling,pear story,all,English,good,punctual,352,no,sumi1235
sumi1235_T026,doreco_sumi1235_ABT3-TZ2_pearstory01-A,TZ2,23,certain,m,2010,approximate,stimulus retelling,pear story,all,English,medium,punctual,230,no,sumi1235
sumi1235_T027,doreco_sumi1235_ABT3-VS1_KY1_interview01-A,VS1/KY1,19/22,certain/certain,f/m,2010,approximate,conversation,na,all,English,bad,constant,308,no,sumi1235
sumi1235_T028,doreco_sumi1235_ABT3-VS1_KY1_pearstory01-A,KY1,22,certain,m,2010,approximate,stimulus retelling,pear story,all,English,bad,constant,246,no,sumi1235
sumi1235_T029,doreco_sumi1235_ABT3-HC1_AZ2_interview01-A,HC1/AZ2,21/21,certain,f/f,2010,approximate,conversation,na,all,English,bad,constant,905,yes,sumi1235
sumi1235_T030,doreco_sumi1235_ABT3-AJ1_IA2_pearstory01-A,AJ1,23,certain,m,2010,approximate,stimulus retelling,pear story,all,English,bad,punctual,622,yes,sumi1235
sumi1235_T031,doreco_sumi1235_ABT3-KZ1_TZ1_interview01-A,KZ1,20,certain,f,2010,approximate,conversation,na,all,English,bad,constant,116,yes,sumi1235
sumi1235_T032,doreco_sumi1235_ABT3-KZ1_TZ1_interview02-A,KZ1/TZ1,20/21,certain/certain,f/m,2010,approximate,conversation,na,all,English,bad,constant,396,yes,sumi1235
sumi1235_T033,doreco_sumi1235_ABT3-MZ1_JZ1_interview06-A,MZ1/JZ1,23/22,certain/certain,m/f,2010,approximate,conversation,na,all,English,bad,constant,80,yes,sumi1235
sumi1235_T034,doreco_sumi1235_ABT3-MZ1_JZ1_pearstory01-A,JZ1,22,certain,f,2010,approximate,stimulus retelling,pear story,all,English,bad,constant,361,yes,sumi1235
sumi1235_T035,doreco_sumi1235_ABT3-VS1_KY1_interview02-A,VS1/KY1,19/22,certain/certain,f/m,2010,approximate,conversation,na,all,English,bad,constant,377,yes,sumi1235
svan1243_T001,doreco_svan1243_svv18_03,NG-LBK,60,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,507,no,svan1243
svan1243_T002,doreco_svan1243_svv18_10,NG-LBK,60,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,bad,constant,203,no,svan1243
svan1243_T003,doreco_svan1243_svv21_02,UJ-UBK,60,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,433,no,svan1243
svan1243_T004,doreco_svan1243_svv21_05,UJ-UBK,60,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,217,no,svan1243
svan1243_T005,doreco_svan1243_svv27_05,MSH-UBL,40,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,none,296,no,svan1243
svan1243_T006,doreco_svan1243_svv30_03,LO-LS,50,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,punctual,127,no,svan1243
svan1243_T007,doreco_svan1243_svv30_04,LO-LS,50,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,none,401,no,svan1243
svan1243_T008,doreco_svan1243_svv30_05,LO-LS,50,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,punctual,577,no,svan1243
svan1243_T009,doreco_svan1243_svv30_07,LO-LS,50,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,143,no,svan1243
svan1243_T010,doreco_svan1243_svv30_10,LO-LS,50,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,769,no,svan1243
svan1243_T011,doreco_svan1243_svv30_20,NX-CH,40,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,396,no,svan1243
